date/time,value,data_type,location
3/26/2024 15:43,87.657,SmartFLOE™ GPM,Waste - 1
3/26/2024 15:53,100.59,SmartFLOE™ GPM,Waste - 1
3/26/2024 16:03,107.3,SmartFLOE™ GPM,Waste - 1
3/26/2024 16:13,110.71,SmartFLOE™ GPM,Waste - 1
3/26/2024 16:23,107.3,SmartFLOE™ GPM,Waste - 1
3/26/2024 16:33,103.93,SmartFLOE™ GPM,Waste - 1
3/26/2024 16:43,87.657,SmartFLOE™ GPM,Waste - 1
3/26/2024 16:53,81.444,SmartFLOE™ GPM,Waste - 1
3/26/2024 17:03,87.657,SmartFLOE™ GPM,Waste - 1
3/26/2024 17:13,87.657,SmartFLOE™ GPM,Waste - 1
3/26/2024 17:23,87.657,SmartFLOE™ GPM,Waste - 1
3/26/2024 17:33,84.529,SmartFLOE™ GPM,Waste - 1
3/26/2024 17:43,87.657,SmartFLOE™ GPM,Waste - 1
3/26/2024 17:54,87.657,SmartFLOE™ GPM,Waste - 1
3/26/2024 18:04,103.93,SmartFLOE™ GPM,Waste - 1
3/26/2024 18:14,100.59,SmartFLOE™ GPM,Waste - 1
3/26/2024 18:24,87.657,SmartFLOE™ GPM,Waste - 1
3/26/2024 18:34,90.829,SmartFLOE™ GPM,Waste - 1
3/26/2024 18:44,90.829,SmartFLOE™ GPM,Waste - 1
3/26/2024 18:56,100.59,SmartFLOE™ GPM,Waste - 1
3/26/2024 19:06,110.71,SmartFLOE™ GPM,Waste - 1
3/26/2024 19:16,110.71,SmartFLOE™ GPM,Waste - 1
3/26/2024 19:26,110.71,SmartFLOE™ GPM,Waste - 1
3/26/2024 19:36,103.93,SmartFLOE™ GPM,Waste - 1
3/26/2024 19:46,107.3,SmartFLOE™ GPM,Waste - 1
3/26/2024 19:57,90.829,SmartFLOE™ GPM,Waste - 1
3/26/2024 20:07,121.15,SmartFLOE™ GPM,Waste - 1
3/26/2024 20:17,110.71,SmartFLOE™ GPM,Waste - 1
3/26/2024 20:27,110.71,SmartFLOE™ GPM,Waste - 1
3/26/2024 20:37,110.71,SmartFLOE™ GPM,Waste - 1
3/26/2024 20:47,110.71,SmartFLOE™ GPM,Waste - 1
3/26/2024 20:57,107.3,SmartFLOE™ GPM,Waste - 1
3/26/2024 21:07,110.71,SmartFLOE™ GPM,Waste - 1
3/26/2024 21:17,114.15,SmartFLOE™ GPM,Waste - 1
3/26/2024 21:27,121.15,SmartFLOE™ GPM,Waste - 1
3/26/2024 21:47,121.15,SmartFLOE™ GPM,Waste - 1
3/26/2024 21:57,114.15,SmartFLOE™ GPM,Waste - 1
3/26/2024 22:07,87.657,SmartFLOE™ GPM,Waste - 1
3/26/2024 22:17,107.3,SmartFLOE™ GPM,Waste - 1
3/26/2024 22:27,110.71,SmartFLOE™ GPM,Waste - 1
3/26/2024 22:37,114.15,SmartFLOE™ GPM,Waste - 1
3/26/2024 22:47,114.15,SmartFLOE™ GPM,Waste - 1
3/26/2024 22:58,114.15,SmartFLOE™ GPM,Waste - 1
3/26/2024 23:08,110.71,SmartFLOE™ GPM,Waste - 1
3/26/2024 23:18,110.71,SmartFLOE™ GPM,Waste - 1
3/26/2024 23:28,110.71,SmartFLOE™ GPM,Waste - 1
3/26/2024 23:38,97.298,SmartFLOE™ GPM,Waste - 1
3/26/2024 23:48,97.298,SmartFLOE™ GPM,Waste - 1
3/26/2024 23:59,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 0:09,90.829,SmartFLOE™ GPM,Waste - 1
3/27/2024 0:19,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 0:29,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 0:39,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 0:49,84.529,SmartFLOE™ GPM,Waste - 1
3/27/2024 1:00,78.405,SmartFLOE™ GPM,Waste - 1
3/27/2024 1:10,81.444,SmartFLOE™ GPM,Waste - 1
3/27/2024 1:20,81.444,SmartFLOE™ GPM,Waste - 1
3/27/2024 1:30,81.444,SmartFLOE™ GPM,Waste - 1
3/27/2024 1:40,78.405,SmartFLOE™ GPM,Waste - 1
3/27/2024 1:50,72.465,SmartFLOE™ GPM,Waste - 1
3/27/2024 2:00,75.411,SmartFLOE™ GPM,Waste - 1
3/27/2024 2:10,78.405,SmartFLOE™ GPM,Waste - 1
3/27/2024 2:20,75.411,SmartFLOE™ GPM,Waste - 1
3/27/2024 2:30,75.411,SmartFLOE™ GPM,Waste - 1
3/27/2024 2:40,75.411,SmartFLOE™ GPM,Waste - 1
3/27/2024 2:50,72.465,SmartFLOE™ GPM,Waste - 1
3/27/2024 3:01,69.566,SmartFLOE™ GPM,Waste - 1
3/27/2024 3:11,69.566,SmartFLOE™ GPM,Waste - 1
3/27/2024 3:21,63.916,SmartFLOE™ GPM,Waste - 1
3/27/2024 3:31,66.716,SmartFLOE™ GPM,Waste - 1
3/27/2024 3:41,69.566,SmartFLOE™ GPM,Waste - 1
3/27/2024 3:51,66.716,SmartFLOE™ GPM,Waste - 1
3/27/2024 4:01,63.916,SmartFLOE™ GPM,Waste - 1
3/27/2024 4:11,61.166,SmartFLOE™ GPM,Waste - 1
3/27/2024 4:21,55.821,SmartFLOE™ GPM,Waste - 1
3/27/2024 4:31,61.166,SmartFLOE™ GPM,Waste - 1
3/27/2024 4:41,66.716,SmartFLOE™ GPM,Waste - 1
3/27/2024 4:51,66.716,SmartFLOE™ GPM,Waste - 1
3/27/2024 5:02,58.468,SmartFLOE™ GPM,Waste - 1
3/27/2024 5:12,61.166,SmartFLOE™ GPM,Waste - 1
3/27/2024 5:22,55.821,SmartFLOE™ GPM,Waste - 1
3/27/2024 5:32,58.468,SmartFLOE™ GPM,Waste - 1
3/27/2024 5:42,63.916,SmartFLOE™ GPM,Waste - 1
3/27/2024 5:52,55.821,SmartFLOE™ GPM,Waste - 1
3/27/2024 6:02,58.468,SmartFLOE™ GPM,Waste - 1
3/27/2024 6:12,58.468,SmartFLOE™ GPM,Waste - 1
3/27/2024 6:22,55.821,SmartFLOE™ GPM,Waste - 1
3/27/2024 6:32,61.166,SmartFLOE™ GPM,Waste - 1
3/27/2024 6:42,55.821,SmartFLOE™ GPM,Waste - 1
3/27/2024 6:52,58.468,SmartFLOE™ GPM,Waste - 1
3/27/2024 7:02,66.716,SmartFLOE™ GPM,Waste - 1
3/27/2024 7:12,63.916,SmartFLOE™ GPM,Waste - 1
3/27/2024 7:22,63.916,SmartFLOE™ GPM,Waste - 1
3/27/2024 7:32,66.716,SmartFLOE™ GPM,Waste - 1
3/27/2024 7:42,66.716,SmartFLOE™ GPM,Waste - 1
3/27/2024 7:52,66.716,SmartFLOE™ GPM,Waste - 1
3/27/2024 8:03,69.566,SmartFLOE™ GPM,Waste - 1
3/27/2024 8:13,75.411,SmartFLOE™ GPM,Waste - 1
3/27/2024 8:23,75.411,SmartFLOE™ GPM,Waste - 1
3/27/2024 8:33,75.411,SmartFLOE™ GPM,Waste - 1
3/27/2024 8:43,81.444,SmartFLOE™ GPM,Waste - 1
3/27/2024 8:53,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 9:03,81.444,SmartFLOE™ GPM,Waste - 1
3/27/2024 9:13,103.93,SmartFLOE™ GPM,Waste - 1
3/27/2024 9:23,107.3,SmartFLOE™ GPM,Waste - 1
3/27/2024 9:33,114.15,SmartFLOE™ GPM,Waste - 1
3/27/2024 9:43,107.3,SmartFLOE™ GPM,Waste - 1
3/27/2024 9:53,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 10:03,107.3,SmartFLOE™ GPM,Waste - 1
3/27/2024 10:13,103.93,SmartFLOE™ GPM,Waste - 1
3/27/2024 10:23,107.3,SmartFLOE™ GPM,Waste - 1
3/27/2024 10:33,103.93,SmartFLOE™ GPM,Waste - 1
3/27/2024 10:43,97.298,SmartFLOE™ GPM,Waste - 1
3/27/2024 10:53,90.829,SmartFLOE™ GPM,Waste - 1
3/27/2024 11:06,100.59,SmartFLOE™ GPM,Waste - 1
3/27/2024 11:16,103.93,SmartFLOE™ GPM,Waste - 1
3/27/2024 11:26,97.298,SmartFLOE™ GPM,Waste - 1
3/27/2024 11:36,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 11:46,103.93,SmartFLOE™ GPM,Waste - 1
3/27/2024 11:56,97.298,SmartFLOE™ GPM,Waste - 1
3/27/2024 12:06,100.59,SmartFLOE™ GPM,Waste - 1
3/27/2024 12:16,107.3,SmartFLOE™ GPM,Waste - 1
3/27/2024 12:26,107.3,SmartFLOE™ GPM,Waste - 1
3/27/2024 12:36,103.93,SmartFLOE™ GPM,Waste - 1
3/27/2024 12:46,97.298,SmartFLOE™ GPM,Waste - 1
3/27/2024 12:56,90.829,SmartFLOE™ GPM,Waste - 1
3/27/2024 13:07,103.93,SmartFLOE™ GPM,Waste - 1
3/27/2024 13:17,103.93,SmartFLOE™ GPM,Waste - 1
3/27/2024 13:27,100.59,SmartFLOE™ GPM,Waste - 1
3/27/2024 13:37,94.043,SmartFLOE™ GPM,Waste - 1
3/27/2024 13:47,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 13:57,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 14:07,100.59,SmartFLOE™ GPM,Waste - 1
3/27/2024 14:17,97.298,SmartFLOE™ GPM,Waste - 1
3/27/2024 14:27,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 14:37,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 14:47,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 14:57,84.529,SmartFLOE™ GPM,Waste - 1
3/27/2024 15:07,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 15:17,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 15:27,90.829,SmartFLOE™ GPM,Waste - 1
3/27/2024 15:37,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 15:47,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 15:57,97.298,SmartFLOE™ GPM,Waste - 1
3/27/2024 16:08,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 16:18,84.529,SmartFLOE™ GPM,Waste - 1
3/27/2024 16:28,97.298,SmartFLOE™ GPM,Waste - 1
3/27/2024 16:38,97.298,SmartFLOE™ GPM,Waste - 1
3/27/2024 16:48,97.298,SmartFLOE™ GPM,Waste - 1
3/27/2024 16:58,100.59,SmartFLOE™ GPM,Waste - 1
3/27/2024 17:08,107.3,SmartFLOE™ GPM,Waste - 1
3/27/2024 17:18,90.829,SmartFLOE™ GPM,Waste - 1
3/27/2024 17:28,81.444,SmartFLOE™ GPM,Waste - 1
3/27/2024 17:38,81.444,SmartFLOE™ GPM,Waste - 1
3/27/2024 17:48,81.444,SmartFLOE™ GPM,Waste - 1
3/27/2024 17:58,81.444,SmartFLOE™ GPM,Waste - 1
3/27/2024 18:08,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 18:18,81.444,SmartFLOE™ GPM,Waste - 1
3/27/2024 18:28,81.444,SmartFLOE™ GPM,Waste - 1
3/27/2024 18:38,97.298,SmartFLOE™ GPM,Waste - 1
3/27/2024 18:48,90.829,SmartFLOE™ GPM,Waste - 1
3/27/2024 18:58,81.444,SmartFLOE™ GPM,Waste - 1
3/27/2024 19:09,81.444,SmartFLOE™ GPM,Waste - 1
3/27/2024 19:19,84.529,SmartFLOE™ GPM,Waste - 1
3/27/2024 19:29,84.529,SmartFLOE™ GPM,Waste - 1
3/27/2024 19:39,81.444,SmartFLOE™ GPM,Waste - 1
3/27/2024 19:49,81.444,SmartFLOE™ GPM,Waste - 1
3/27/2024 19:59,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 20:09,90.829,SmartFLOE™ GPM,Waste - 1
3/27/2024 20:19,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 20:29,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 20:39,81.444,SmartFLOE™ GPM,Waste - 1
3/27/2024 20:49,100.59,SmartFLOE™ GPM,Waste - 1
3/27/2024 20:59,103.93,SmartFLOE™ GPM,Waste - 1
3/27/2024 21:10,94.043,SmartFLOE™ GPM,Waste - 1
3/27/2024 21:20,90.829,SmartFLOE™ GPM,Waste - 1
3/27/2024 21:30,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 21:40,100.59,SmartFLOE™ GPM,Waste - 1
3/27/2024 21:50,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 22:00,90.829,SmartFLOE™ GPM,Waste - 1
3/27/2024 22:11,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 22:21,90.829,SmartFLOE™ GPM,Waste - 1
3/27/2024 22:31,94.043,SmartFLOE™ GPM,Waste - 1
3/27/2024 22:41,94.043,SmartFLOE™ GPM,Waste - 1
3/27/2024 22:51,87.657,SmartFLOE™ GPM,Waste - 1
3/27/2024 23:01,110.71,SmartFLOE™ GPM,Waste - 1
3/27/2024 23:12,110.71,SmartFLOE™ GPM,Waste - 1
3/27/2024 23:22,103.93,SmartFLOE™ GPM,Waste - 1
3/27/2024 23:32,90.829,SmartFLOE™ GPM,Waste - 1
3/27/2024 23:42,90.829,SmartFLOE™ GPM,Waste - 1
3/27/2024 23:52,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 0:02,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 0:12,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 0:22,84.529,SmartFLOE™ GPM,Waste - 1
3/28/2024 0:32,75.411,SmartFLOE™ GPM,Waste - 1
3/28/2024 0:42,78.405,SmartFLOE™ GPM,Waste - 1
3/28/2024 0:52,78.405,SmartFLOE™ GPM,Waste - 1
3/28/2024 1:02,81.444,SmartFLOE™ GPM,Waste - 1
3/28/2024 1:12,81.444,SmartFLOE™ GPM,Waste - 1
3/28/2024 1:22,72.465,SmartFLOE™ GPM,Waste - 1
3/28/2024 1:32,81.444,SmartFLOE™ GPM,Waste - 1
3/28/2024 1:42,72.465,SmartFLOE™ GPM,Waste - 1
3/28/2024 1:52,69.566,SmartFLOE™ GPM,Waste - 1
3/28/2024 2:02,72.465,SmartFLOE™ GPM,Waste - 1
3/28/2024 2:13,72.465,SmartFLOE™ GPM,Waste - 1
3/28/2024 2:23,63.916,SmartFLOE™ GPM,Waste - 1
3/28/2024 2:33,66.716,SmartFLOE™ GPM,Waste - 1
3/28/2024 2:43,75.411,SmartFLOE™ GPM,Waste - 1
3/28/2024 2:53,61.166,SmartFLOE™ GPM,Waste - 1
3/28/2024 3:03,66.716,SmartFLOE™ GPM,Waste - 1
3/28/2024 3:13,63.916,SmartFLOE™ GPM,Waste - 1
3/28/2024 3:23,61.166,SmartFLOE™ GPM,Waste - 1
3/28/2024 3:33,63.916,SmartFLOE™ GPM,Waste - 1
3/28/2024 3:43,61.166,SmartFLOE™ GPM,Waste - 1
3/28/2024 3:53,69.566,SmartFLOE™ GPM,Waste - 1
3/28/2024 4:03,55.821,SmartFLOE™ GPM,Waste - 1
3/28/2024 4:13,61.166,SmartFLOE™ GPM,Waste - 1
3/28/2024 4:23,48.204,SmartFLOE™ GPM,Waste - 1
3/28/2024 4:33,61.166,SmartFLOE™ GPM,Waste - 1
3/28/2024 4:43,53.228,SmartFLOE™ GPM,Waste - 1
3/28/2024 4:53,61.166,SmartFLOE™ GPM,Waste - 1
3/28/2024 5:03,55.821,SmartFLOE™ GPM,Waste - 1
3/28/2024 5:14,61.166,SmartFLOE™ GPM,Waste - 1
3/28/2024 5:24,55.821,SmartFLOE™ GPM,Waste - 1
3/28/2024 5:34,53.228,SmartFLOE™ GPM,Waste - 1
3/28/2024 5:44,55.821,SmartFLOE™ GPM,Waste - 1
3/28/2024 5:54,48.204,SmartFLOE™ GPM,Waste - 1
3/28/2024 6:04,58.468,SmartFLOE™ GPM,Waste - 1
3/28/2024 6:16,55.821,SmartFLOE™ GPM,Waste - 1
3/28/2024 6:26,58.468,SmartFLOE™ GPM,Waste - 1
3/28/2024 6:36,53.228,SmartFLOE™ GPM,Waste - 1
3/28/2024 6:46,58.468,SmartFLOE™ GPM,Waste - 1
3/28/2024 6:56,50.688,SmartFLOE™ GPM,Waste - 1
3/28/2024 7:06,61.166,SmartFLOE™ GPM,Waste - 1
3/28/2024 7:16,55.821,SmartFLOE™ GPM,Waste - 1
3/28/2024 7:26,58.468,SmartFLOE™ GPM,Waste - 1
3/28/2024 7:36,63.916,SmartFLOE™ GPM,Waste - 1
3/28/2024 7:46,66.716,SmartFLOE™ GPM,Waste - 1
3/28/2024 7:56,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 8:06,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 8:16,81.444,SmartFLOE™ GPM,Waste - 1
3/28/2024 8:26,84.529,SmartFLOE™ GPM,Waste - 1
3/28/2024 8:36,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 8:46,81.444,SmartFLOE™ GPM,Waste - 1
3/28/2024 8:56,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 9:06,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 9:17,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 9:27,100.59,SmartFLOE™ GPM,Waste - 1
3/28/2024 9:37,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 9:47,97.298,SmartFLOE™ GPM,Waste - 1
3/28/2024 9:57,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 10:07,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 10:17,94.043,SmartFLOE™ GPM,Waste - 1
3/28/2024 10:27,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 10:37,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 10:47,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 10:57,100.59,SmartFLOE™ GPM,Waste - 1
3/28/2024 11:07,128.28,SmartFLOE™ GPM,Waste - 1
3/28/2024 11:19,128.28,SmartFLOE™ GPM,Waste - 1
3/28/2024 11:29,121.15,SmartFLOE™ GPM,Waste - 1
3/28/2024 11:39,117.64,SmartFLOE™ GPM,Waste - 1
3/28/2024 11:49,121.15,SmartFLOE™ GPM,Waste - 1
3/28/2024 11:59,110.71,SmartFLOE™ GPM,Waste - 1
3/28/2024 12:09,114.15,SmartFLOE™ GPM,Waste - 1
3/28/2024 12:19,139.2,SmartFLOE™ GPM,Waste - 1
3/28/2024 12:29,128.28,SmartFLOE™ GPM,Waste - 1
3/28/2024 12:39,139.2,SmartFLOE™ GPM,Waste - 1
3/28/2024 12:49,128.28,SmartFLOE™ GPM,Waste - 1
3/28/2024 12:59,128.28,SmartFLOE™ GPM,Waste - 1
3/28/2024 13:09,110.71,SmartFLOE™ GPM,Waste - 1
3/28/2024 13:22,107.3,SmartFLOE™ GPM,Waste - 1
3/28/2024 13:32,131.89,SmartFLOE™ GPM,Waste - 1
3/28/2024 13:42,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 13:52,110.71,SmartFLOE™ GPM,Waste - 1
3/28/2024 14:02,107.3,SmartFLOE™ GPM,Waste - 1
3/28/2024 14:12,110.71,SmartFLOE™ GPM,Waste - 1
3/28/2024 14:22,103.93,SmartFLOE™ GPM,Waste - 1
3/28/2024 14:32,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 14:42,84.529,SmartFLOE™ GPM,Waste - 1
3/28/2024 14:52,81.444,SmartFLOE™ GPM,Waste - 1
3/28/2024 15:02,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 15:12,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 15:22,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 15:32,81.444,SmartFLOE™ GPM,Waste - 1
3/28/2024 15:42,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 15:52,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 16:02,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 16:12,84.529,SmartFLOE™ GPM,Waste - 1
3/28/2024 16:23,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 16:33,84.529,SmartFLOE™ GPM,Waste - 1
3/28/2024 16:43,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 16:53,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 17:03,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 17:13,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 17:23,94.043,SmartFLOE™ GPM,Waste - 1
3/28/2024 17:33,107.3,SmartFLOE™ GPM,Waste - 1
3/28/2024 17:43,110.71,SmartFLOE™ GPM,Waste - 1
3/28/2024 17:53,110.71,SmartFLOE™ GPM,Waste - 1
3/28/2024 18:03,110.71,SmartFLOE™ GPM,Waste - 1
3/28/2024 18:13,103.93,SmartFLOE™ GPM,Waste - 1
3/28/2024 19:26,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 19:36,81.444,SmartFLOE™ GPM,Waste - 1
3/28/2024 19:46,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 19:56,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 20:06,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 20:16,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 20:27,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 20:37,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 20:47,97.298,SmartFLOE™ GPM,Waste - 1
3/28/2024 20:57,100.59,SmartFLOE™ GPM,Waste - 1
3/28/2024 21:07,94.043,SmartFLOE™ GPM,Waste - 1
3/28/2024 21:17,81.444,SmartFLOE™ GPM,Waste - 1
3/28/2024 21:27,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 21:37,84.529,SmartFLOE™ GPM,Waste - 1
3/28/2024 21:47,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 21:57,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 22:07,87.657,SmartFLOE™ GPM,Waste - 1
3/28/2024 22:17,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 22:27,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 22:37,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 22:47,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 22:57,100.59,SmartFLOE™ GPM,Waste - 1
3/28/2024 23:07,90.829,SmartFLOE™ GPM,Waste - 1
3/28/2024 23:17,84.529,SmartFLOE™ GPM,Waste - 1
3/28/2024 23:29,81.444,SmartFLOE™ GPM,Waste - 1
3/28/2024 23:39,84.529,SmartFLOE™ GPM,Waste - 1
3/28/2024 23:49,84.529,SmartFLOE™ GPM,Waste - 1
3/28/2024 23:59,87.657,SmartFLOE™ GPM,Waste - 1
3/29/2024 0:09,81.444,SmartFLOE™ GPM,Waste - 1
3/29/2024 0:19,81.444,SmartFLOE™ GPM,Waste - 1
3/29/2024 0:29,78.405,SmartFLOE™ GPM,Waste - 1
3/29/2024 0:39,81.444,SmartFLOE™ GPM,Waste - 1
3/29/2024 0:49,78.405,SmartFLOE™ GPM,Waste - 1
3/29/2024 0:59,72.465,SmartFLOE™ GPM,Waste - 1
3/29/2024 1:09,72.465,SmartFLOE™ GPM,Waste - 1
3/29/2024 1:19,72.465,SmartFLOE™ GPM,Waste - 1
3/29/2024 1:34,69.566,SmartFLOE™ GPM,Waste - 1
3/29/2024 1:44,81.444,SmartFLOE™ GPM,Waste - 1
3/29/2024 1:54,75.411,SmartFLOE™ GPM,Waste - 1
3/29/2024 2:04,72.465,SmartFLOE™ GPM,Waste - 1
3/29/2024 2:14,72.465,SmartFLOE™ GPM,Waste - 1
3/29/2024 2:24,72.465,SmartFLOE™ GPM,Waste - 1
3/29/2024 2:34,69.566,SmartFLOE™ GPM,Waste - 1
3/29/2024 2:44,72.465,SmartFLOE™ GPM,Waste - 1
3/29/2024 2:54,69.566,SmartFLOE™ GPM,Waste - 1
3/29/2024 3:04,66.716,SmartFLOE™ GPM,Waste - 1
3/29/2024 3:14,69.566,SmartFLOE™ GPM,Waste - 1
3/29/2024 3:24,69.566,SmartFLOE™ GPM,Waste - 1
3/29/2024 3:35,72.465,SmartFLOE™ GPM,Waste - 1
3/29/2024 3:45,72.465,SmartFLOE™ GPM,Waste - 1
3/29/2024 3:55,61.166,SmartFLOE™ GPM,Waste - 1
3/29/2024 4:05,66.716,SmartFLOE™ GPM,Waste - 1
3/29/2024 4:15,63.916,SmartFLOE™ GPM,Waste - 1
3/29/2024 4:25,61.166,SmartFLOE™ GPM,Waste - 1
3/29/2024 4:36,63.916,SmartFLOE™ GPM,Waste - 1
3/29/2024 4:46,53.228,SmartFLOE™ GPM,Waste - 1
3/29/2024 4:56,66.716,SmartFLOE™ GPM,Waste - 1
3/29/2024 5:06,61.166,SmartFLOE™ GPM,Waste - 1
3/29/2024 5:16,81.444,SmartFLOE™ GPM,Waste - 1
3/29/2024 5:26,87.657,SmartFLOE™ GPM,Waste - 1
3/29/2024 5:36,84.529,SmartFLOE™ GPM,Waste - 1
3/29/2024 5:46,87.657,SmartFLOE™ GPM,Waste - 1
3/29/2024 5:56,81.444,SmartFLOE™ GPM,Waste - 1
3/29/2024 6:06,87.657,SmartFLOE™ GPM,Waste - 1
3/29/2024 6:16,87.657,SmartFLOE™ GPM,Waste - 1
3/29/2024 6:26,87.657,SmartFLOE™ GPM,Waste - 1
3/29/2024 6:38,81.444,SmartFLOE™ GPM,Waste - 1
3/29/2024 6:48,66.716,SmartFLOE™ GPM,Waste - 1
3/29/2024 6:58,69.566,SmartFLOE™ GPM,Waste - 1
3/29/2024 7:08,61.166,SmartFLOE™ GPM,Waste - 1
3/29/2024 7:18,66.716,SmartFLOE™ GPM,Waste - 1
3/29/2024 7:28,58.468,SmartFLOE™ GPM,Waste - 1
3/29/2024 7:38,66.716,SmartFLOE™ GPM,Waste - 1
3/29/2024 7:48,72.465,SmartFLOE™ GPM,Waste - 1
3/29/2024 7:58,72.465,SmartFLOE™ GPM,Waste - 1
3/29/2024 8:08,69.566,SmartFLOE™ GPM,Waste - 1
3/29/2024 8:18,69.566,SmartFLOE™ GPM,Waste - 1
3/29/2024 8:28,90.829,SmartFLOE™ GPM,Waste - 1
3/29/2024 8:40,103.93,SmartFLOE™ GPM,Waste - 1
3/29/2024 8:50,103.93,SmartFLOE™ GPM,Waste - 1
3/29/2024 9:00,107.3,SmartFLOE™ GPM,Waste - 1
3/29/2024 9:10,107.3,SmartFLOE™ GPM,Waste - 1
3/29/2024 9:20,110.71,SmartFLOE™ GPM,Waste - 1
3/29/2024 9:30,110.71,SmartFLOE™ GPM,Waste - 1
3/29/2024 9:42,114.15,SmartFLOE™ GPM,Waste - 1
3/29/2024 9:52,110.71,SmartFLOE™ GPM,Waste - 1
3/29/2024 10:02,114.15,SmartFLOE™ GPM,Waste - 1
3/29/2024 10:12,121.15,SmartFLOE™ GPM,Waste - 1
3/29/2024 10:22,117.64,SmartFLOE™ GPM,Waste - 1
3/29/2024 10:32,110.71,SmartFLOE™ GPM,Waste - 1
3/29/2024 10:45,107.3,SmartFLOE™ GPM,Waste - 1
3/29/2024 10:55,107.3,SmartFLOE™ GPM,Waste - 1
3/29/2024 11:05,110.71,SmartFLOE™ GPM,Waste - 1
3/29/2024 11:15,103.93,SmartFLOE™ GPM,Waste - 1
3/29/2024 11:25,87.657,SmartFLOE™ GPM,Waste - 1
3/29/2024 11:35,87.657,SmartFLOE™ GPM,Waste - 1
3/29/2024 11:45,87.657,SmartFLOE™ GPM,Waste - 1
3/29/2024 11:55,87.657,SmartFLOE™ GPM,Waste - 1
3/29/2024 12:05,84.529,SmartFLOE™ GPM,Waste - 1
